activity_id,project_id,equipment_id,equipment_type,system_type,activity_type,complexity,complexity_score,planned_start_date,planned_end_date,planned_duration_days,actual_start_date,actual_end_date,status,is_delayed,delay_days,num_dependencies,contractor,contractor_performance_score,resource_availability,document_completeness_pct,weather_sensitive,prior_similar_experience,num_issues_encountered,num_change_orders,budget_variance_pct
PRJ-037-ACT-0078,PRJ-037,VAV-Box-078,VAV Box,Electrical,Performance Testing,Medium,2,2024-12-22,2024-12-30,8,2024-12-22,2025-01-08,Completed - Delayed,True,9,3,Johnson Controls,0.83,Full,0.8,False,False,7,1,0.153
PRJ-037-ACT-0079,PRJ-037,VAV-Box-079,VAV Box,BMS,Equipment Delivery,Critical,4,2024-07-11,2024-07-20,9,2024-07-16,2024-08-05,Completed - Delayed,True,16,2,Johnson Controls,0.61,Full,0.6,False,True,2,2,0.205
PRJ-037-ACT-0080,PRJ-037,Exhaust-Fan-080,Exhaust Fan,Fire Protection,Functional Testing,High,3,2024-06-18,2024-06-21,3,2024-06-20,2024-06-20,Completed - On Time,False,0,1,Johnson Controls,0.94,Partial,0.94,False,True,1,0,0.045
PRJ-037-ACT-0081,PRJ-037,Exhaust-Fan-081,Exhaust Fan,BMS,Installation,Low,1,2024-10-27,2024-10-29,2,2024-11-01,2024-11-10,Completed - Delayed,True,12,0,Johnson Controls,0.84,Partial,0.55,False,False,8,1,0.029
PRJ-037-ACT-0082,PRJ-037,Transformer-082,Transformer,Electrical,Functional Testing,Medium,2,2024-12-07,2024-12-11,4,2024-12-08,2024-12-17,Completed - Delayed,True,6,4,Johnson Controls,0.61,Limited,0.49,False,False,1,1,0.287
PRJ-037-ACT-0083,PRJ-037,Boiler-083,Boiler,BMS,Performance Testing,Medium,2,2024-10-06,2024-10-11,5,2024-10-06,2024-10-15,Completed - Delayed,True,4,1,Johnson Controls,0.78,Partial,0.48,False,False,7,3,0.211
PRJ-037-ACT-0084,PRJ-037,Fire-Alarm-Panel-084,Fire Alarm Panel,Electrical,Installation,Medium,2,2024-02-26,2024-03-10,13,2024-02-28,2024-03-11,Completed - On Time,False,0,1,Johnson Controls,0.64,Partial,0.85,False,False,2,0,-0.025
PRJ-037-ACT-0085,PRJ-037,Air-Handler-085,Air Handler,HVAC,Functional Testing,High,3,2024-04-25,2024-05-08,13,2024-04-24,2024-05-09,Completed - On Time,False,0,2,Johnson Controls,0.99,Partial,0.55,False,False,1,1,-0.018
PRJ-037-ACT-0086,PRJ-037,Generator-086,Generator,Electrical,Performance Testing,Medium,2,2023-12-22,2024-01-01,10,2023-12-21,2023-12-30,Completed - On Time,False,0,5,Johnson Controls,0.86,Partial,0.62,True,True,2,1,0.009
PRJ-037-ACT-0087,PRJ-037,VAV-Box-087,VAV Box,BMS,Installation,Medium,2,2023-12-23,2023-12-31,8,2023-12-21,2024-01-21,Completed - Delayed,True,21,1,Johnson Controls,0.81,Partial,0.68,False,False,8,1,0.041
PRJ-037-ACT-0088,PRJ-037,UPS-088,UPS,Electrical,Documentation Review,High,3,2024-11-18,2024-11-21,3,2024-11-17,2024-11-28,Completed - Delayed,True,7,1,Johnson Controls,0.8,Limited,0.47,False,True,4,2,0.216
PRJ-037-ACT-0089,PRJ-037,Cooling-Tower-089,Cooling Tower,BMS,Startup,Low,1,2024-10-11,2024-10-15,4,2024-10-12,2024-10-15,Completed - On Time,False,0,2,Johnson Controls,0.61,Partial,0.88,True,True,1,1,0.086
PRJ-037-ACT-0090,PRJ-037,Air-Handler-090,Air Handler,Electrical,Startup,Critical,4,2024-09-08,2024-09-22,14,2024-09-11,2024-09-29,Completed - Delayed,True,7,4,Johnson Controls,0.6,Partial,0.96,False,True,1,2,0.296
PRJ-037-ACT-0091,PRJ-037,Fire-Alarm-Panel-091,Fire Alarm Panel,Fire Protection,Performance Testing,High,3,2024-09-08,2024-09-13,5,2024-09-06,2024-09-16,Completed - Delayed,True,3,5,Johnson Controls,0.81,Full,0.49,False,True,3,3,0.049
PRJ-037-ACT-0092,PRJ-037,Fire-Alarm-Panel-092,Fire Alarm Panel,BMS,Performance Testing,Medium,2,2024-05-27,2024-06-02,6,2024-05-27,2024-06-03,Completed - On Time,False,0,1,Johnson Controls,0.97,Limited,0.86,False,False,2,0,-0.029
PRJ-037-ACT-0093,PRJ-037,Pump-093,Pump,Electrical,Performance Testing,Low,1,2024-10-14,2024-10-28,14,2024-10-13,2024-11-04,Completed - Delayed,True,7,1,Johnson Controls,0.79,Full,0.9,False,True,3,2,0.045
PRJ-037-ACT-0094,PRJ-037,Fire-Alarm-Panel-094,Fire Alarm Panel,Fire Protection,Startup,High,3,2025-01-11,2025-01-14,3,2025-01-10,2025-01-24,Completed - Delayed,True,10,2,Johnson Controls,0.62,Partial,0.81,False,False,8,3,0.297
PRJ-037-ACT-0095,PRJ-037,HVAC-Chiller-095,HVAC Chiller,Electrical,Equipment Delivery,Medium,2,2024-03-04,2024-03-17,13,2024-03-07,2024-03-28,Completed - Delayed,True,11,4,Johnson Controls,0.66,Limited,0.78,False,False,2,0,0.202
PRJ-037-ACT-0096,PRJ-037,Transformer-096,Transformer,Fire Protection,Performance Testing,High,3,2024-04-09,2024-04-18,9,2024-04-13,2024-05-03,Completed - Delayed,True,15,2,Johnson Controls,0.74,Limited,0.63,False,False,4,0,-0.068
PRJ-037-ACT-0097,PRJ-037,Cooling-Tower-097,Cooling Tower,BMS,Installation,Low,1,2024-09-30,2024-10-04,4,2024-09-30,2024-10-11,Completed - Delayed,True,7,5,Johnson Controls,0.61,Full,0.41,False,False,0,0,0.041
PRJ-037-ACT-0098,PRJ-037,Fire-Alarm-Panel-098,Fire Alarm Panel,Plumbing,Equipment Delivery,High,3,2024-05-12,2024-05-22,10,2024-05-11,2024-05-21,Completed - On Time,False,0,1,Johnson Controls,0.96,Limited,0.75,False,True,0,0,0.022
PRJ-037-ACT-0099,PRJ-037,Transformer-099,Transformer,HVAC,Functional Testing,High,3,2024-08-25,2024-08-29,4,2024-08-29,2024-09-14,Completed - Delayed,True,16,3,Johnson Controls,0.69,Partial,0.65,False,False,3,1,-0.049
PRJ-037-ACT-0100,PRJ-037,VAV-Box-100,VAV Box,BMS,Equipment Delivery,Low,1,2024-07-22,2024-07-27,5,2024-07-26,2024-08-01,Completed - Delayed,True,5,1,Johnson Controls,0.86,Partial,0.91,False,False,3,1,0.005
PRJ-037-ACT-0101,PRJ-037,Transformer-101,Transformer,Fire Protection,Documentation Review,Critical,4,2024-05-12,2024-05-21,9,2024-05-13,2024-06-07,Completed - Delayed,True,17,4,Johnson Controls,0.92,Limited,0.57,False,False,7,0,-0.095
PRJ-037-ACT-0102,PRJ-037,Fan-102,Fan,BMS,Installation,High,3,2024-07-18,2024-07-26,8,2024-07-18,2024-08-15,Completed - Delayed,True,20,5,Johnson Controls,0.78,Full,0.52,False,True,1,2,-0.048
PRJ-037-ACT-0103,PRJ-037,BMS-Controller-103,BMS Controller,Electrical,Functional Testing,Medium,2,2024-01-31,2024-02-10,10,,,In Progress - On Track,False,0,3,Johnson Controls,0.82,Full,0.58,False,False,0,0,0.002
PRJ-037-ACT-0104,PRJ-037,Generator-104,Generator,BMS,Functional Testing,Medium,2,2024-01-18,2024-01-29,11,2024-01-16,2024-02-08,Completed - Delayed,True,10,1,Johnson Controls,1.0,Full,0.53,False,False,8,1,-0.049
PRJ-037-ACT-0105,PRJ-037,Electrical-Switchgear-105,Electrical Switchgear,HVAC,Documentation Review,Low,1,2024-06-17,2024-06-23,6,2024-06-18,2024-06-22,Completed - On Time,False,0,4,Johnson Controls,0.92,Partial,0.64,False,True,0,0,-0.034
PRJ-037-ACT-0106,PRJ-037,Fan-106,Fan,Fire Protection,Equipment Delivery,Low,1,2024-07-06,2024-07-09,3,2024-07-08,2024-07-07,Completed - On Time,False,0,3,Johnson Controls,0.83,Limited,0.72,False,True,1,0,-0.034
PRJ-037-ACT-0107,PRJ-037,BMS-Controller-107,BMS Controller,HVAC,Installation,Critical,4,2024-05-14,2024-05-21,7,,,In Progress - On Track,False,0,2,Johnson Controls,0.88,Full,0.51,False,False,1,0,0.08
PRJ-037-ACT-0108,PRJ-037,Air-Handler-108,Air Handler,Electrical,Documentation Review,Low,1,2024-04-08,2024-04-18,10,2024-04-08,2024-04-17,Completed - On Time,False,0,5,Johnson Controls,0.68,Partial,0.55,False,True,2,0,0.086
PRJ-037-ACT-0109,PRJ-037,UPS-109,UPS,Plumbing,Startup,Medium,2,2024-07-15,2024-07-26,11,2024-07-15,2024-07-27,Completed - On Time,False,0,3,Johnson Controls,0.94,Partial,0.89,False,False,0,0,0.087
PRJ-037-ACT-0110,PRJ-037,Air-Handler-110,Air Handler,Fire Protection,Documentation Review,Critical,4,2024-04-27,2024-04-28,1,2024-04-25,2024-05-14,Completed - Delayed,True,16,5,Johnson Controls,0.93,Partial,0.81,False,False,1,1,0.072
PRJ-037-ACT-0111,PRJ-037,BMS-Controller-111,BMS Controller,BMS,Documentation Review,Low,1,2023-12-29,2024-01-05,7,2023-12-28,2024-01-17,Completed - Delayed,True,12,1,Johnson Controls,0.69,Limited,0.93,False,False,0,2,0.286
PRJ-037-ACT-0112,PRJ-037,Electrical-Switchgear-112,Electrical Switchgear,Electrical,Startup,Medium,2,2024-03-30,2024-04-12,13,,,In Progress - At Risk,True,14,4,Johnson Controls,0.68,Partial,0.67,False,True,8,2,0.135
PRJ-037-ACT-0113,PRJ-037,Air-Handler-113,Air Handler,Fire Protection,Functional Testing,High,3,2024-02-25,2024-03-06,10,,,In Progress - At Risk,True,4,3,Johnson Controls,0.9,Partial,0.48,False,True,1,2,0.022
PRJ-037-ACT-0114,PRJ-037,UPS-114,UPS,HVAC,Startup,Critical,4,2024-12-25,2024-12-28,3,2024-12-24,2024-12-26,Completed - On Time,False,0,1,Johnson Controls,0.71,Limited,0.94,False,False,1,0,-0.015
PRJ-037-ACT-0115,PRJ-037,Pump-115,Pump,Fire Protection,Equipment Delivery,Low,1,2024-11-06,2024-11-16,10,2024-11-08,2024-11-16,Completed - On Time,False,0,1,Johnson Controls,0.81,Limited,0.79,False,True,2,0,-0.022
PRJ-037-ACT-0116,PRJ-037,HVAC-Chiller-116,HVAC Chiller,HVAC,Installation,Medium,2,2024-03-29,2024-04-07,9,2024-03-30,2024-04-13,Completed - Delayed,True,6,5,Johnson Controls,0.66,Partial,0.43,False,False,4,0,0.105
PRJ-037-ACT-0117,PRJ-037,Transformer-117,Transformer,HVAC,Equipment Delivery,Low,1,2024-09-29,2024-10-12,13,2024-10-04,2024-10-15,Completed - Delayed,True,3,2,Johnson Controls,0.94,Limited,0.91,False,False,3,2,0.199
PRJ-037-ACT-0118,PRJ-037,BMS-Controller-118,BMS Controller,HVAC,Functional Testing,Critical,4,2024-03-08,2024-03-17,9,,,In Progress - On Track,False,0,0,Johnson Controls,0.93,Full,0.45,False,True,1,1,0.032
PRJ-037-ACT-0119,PRJ-037,BMS-Controller-119,BMS Controller,Plumbing,Performance Testing,Medium,2,2024-08-16,2024-08-25,9,2024-08-19,2024-09-07,Completed - Delayed,True,13,1,Johnson Controls,0.74,Full,0.72,False,True,7,2,-0.039
PRJ-037-ACT-0120,PRJ-037,BMS-Controller-120,BMS Controller,BMS,Documentation Review,Critical,4,2024-11-27,2024-12-07,10,2024-11-27,2024-12-19,Completed - Delayed,True,12,1,Johnson Controls,0.94,Partial,0.47,False,True,0,3,0.088
PRJ-037-ACT-0121,PRJ-037,Generator-121,Generator,HVAC,Equipment Delivery,Critical,4,2024-09-02,2024-09-04,2,2024-09-01,2024-09-04,Completed - On Time,False,0,4,Johnson Controls,0.83,Full,0.42,True,True,1,0,0.01
PRJ-037-ACT-0122,PRJ-037,Fan-122,Fan,BMS,Performance Testing,Critical,4,2024-06-17,2024-06-18,1,2024-06-18,2024-06-26,Completed - Delayed,True,8,1,Johnson Controls,0.72,Partial,0.53,False,True,4,1,0.272
PRJ-037-ACT-0123,PRJ-037,Fan-123,Fan,Plumbing,Documentation Review,Medium,2,2024-12-01,2024-12-05,4,2024-12-02,2024-12-06,Completed - On Time,False,0,4,Johnson Controls,0.98,Partial,0.91,False,True,1,0,0.001
PRJ-037-ACT-0124,PRJ-037,Exhaust-Fan-124,Exhaust Fan,Electrical,Startup,Low,1,2025-01-02,2025-01-03,1,2025-01-05,2025-01-05,Completed - Delayed,True,2,5,Johnson Controls,0.6,Limited,0.48,False,False,2,2,0.19
PRJ-037-ACT-0125,PRJ-037,Fire-Alarm-Panel-125,Fire Alarm Panel,BMS,Equipment Delivery,Low,1,2024-01-04,2024-01-12,8,2024-01-02,2024-01-21,Completed - Delayed,True,9,3,Johnson Controls,0.65,Limited,0.83,False,True,7,3,0.254
PRJ-037-ACT-0126,PRJ-037,Transformer-126,Transformer,BMS,Equipment Delivery,High,3,2024-02-28,2024-03-01,2,2024-03-01,2024-03-11,Completed - Delayed,True,10,1,Johnson Controls,0.71,Full,0.6,False,False,6,1,0.1
PRJ-037-ACT-0127,PRJ-037,Generator-127,Generator,Plumbing,Performance Testing,High,3,2024-05-01,2024-05-05,4,2024-04-30,2024-05-03,Completed - On Time,False,0,0,Johnson Controls,0.9,Full,0.5,True,False,0,1,0.028
PRJ-037-ACT-0128,PRJ-037,HVAC-Chiller-128,HVAC Chiller,Fire Protection,Functional Testing,Medium,2,2024-10-07,2024-10-11,4,2024-10-06,2024-10-12,Completed - On Time,False,0,4,Johnson Controls,0.84,Limited,0.52,False,True,0,0,0.015
PRJ-037-ACT-0129,PRJ-037,UPS-129,UPS,Electrical,Documentation Review,Critical,4,2024-07-08,2024-07-20,12,,,In Progress - At Risk,True,17,4,Johnson Controls,0.74,Limited,0.64,False,True,8,2,0.04
PRJ-037-ACT-0130,PRJ-037,Generator-130,Generator,BMS,Startup,Critical,4,2025-01-05,2025-01-12,7,2025-01-05,2025-01-12,Completed - On Time,False,0,0,Johnson Controls,0.77,Full,0.92,False,True,2,1,0.025
PRJ-037-ACT-0131,PRJ-037,Transformer-131,Transformer,Plumbing,Installation,Low,1,2024-05-08,2024-05-17,9,,,In Progress - At Risk,True,18,0,Johnson Controls,0.65,Full,0.94,False,False,3,3,0.056
PRJ-037-ACT-0132,PRJ-037,Air-Handler-132,Air Handler,Plumbing,Startup,Critical,4,2023-12-31,2024-01-01,1,2023-12-31,2024-01-01,Completed - On Time,False,0,3,Johnson Controls,0.94,Full,0.46,False,True,2,1,0.006
PRJ-037-ACT-0133,PRJ-037,UPS-133,UPS,Electrical,Functional Testing,Medium,2,2024-05-29,2024-06-07,9,,,In Progress - At Risk,True,20,4,Johnson Controls,0.79,Limited,0.65,False,True,5,1,-0.033
PRJ-037-ACT-0134,PRJ-037,Fan-134,Fan,Electrical,Performance Testing,High,3,2024-05-11,2024-05-24,13,,,In Progress - At Risk,True,3,2,Johnson Controls,0.74,Limited,0.77,False,False,6,1,0.2
PRJ-037-ACT-0135,PRJ-037,Cooling-Tower-135,Cooling Tower,BMS,Installation,Critical,4,2024-06-12,2024-06-22,10,,,In Progress - On Track,False,0,1,Johnson Controls,0.98,Limited,0.89,True,True,2,1,-0.039
PRJ-037-ACT-0136,PRJ-037,Generator-136,Generator,Plumbing,Startup,High,3,2023-12-22,2023-12-23,1,2023-12-25,2023-12-28,Completed - Delayed,True,5,0,Johnson Controls,0.85,Full,0.76,True,False,0,2,0.204
PRJ-037-ACT-0137,PRJ-037,Pump-137,Pump,Electrical,Equipment Delivery,High,3,2024-07-31,2024-08-01,1,2024-07-31,2024-07-30,Completed - On Time,False,0,0,Johnson Controls,0.8,Partial,0.42,False,True,0,0,0.061
PRJ-037-ACT-0138,PRJ-037,Cooling-Tower-138,Cooling Tower,HVAC,Equipment Delivery,High,3,2024-05-17,2024-05-28,11,2024-05-17,2024-06-07,Completed - Delayed,True,10,1,Johnson Controls,0.87,Full,0.86,True,False,5,0,0.044
PRJ-037-ACT-0139,PRJ-037,UPS-139,UPS,Fire Protection,Startup,Low,1,2024-08-17,2024-08-31,14,,,In Progress - At Risk,True,14,1,Johnson Controls,0.77,Partial,0.87,False,False,0,2,0.144
PRJ-037-ACT-0140,PRJ-037,Electrical-Switchgear-140,Electrical Switchgear,BMS,Performance Testing,Low,1,2024-11-11,2024-11-15,4,2024-11-10,2024-11-25,Completed - Delayed,True,10,4,Johnson Controls,0.72,Limited,0.43,False,False,1,3,0.092
PRJ-037-ACT-0141,PRJ-037,Electrical-Switchgear-141,Electrical Switchgear,Electrical,Equipment Delivery,High,3,2024-08-07,2024-08-19,12,2024-08-12,2024-09-03,Completed - Delayed,True,15,0,Johnson Controls,0.89,Full,0.4,False,True,4,0,0.25
PRJ-037-ACT-0142,PRJ-037,Air-Handler-142,Air Handler,BMS,Documentation Review,Low,1,2024-09-07,2024-09-15,8,2024-09-06,2024-09-17,Completed - On Time,False,0,3,Johnson Controls,0.86,Full,0.46,False,True,0,1,0.028
PRJ-037-ACT-0143,PRJ-037,Fan-143,Fan,BMS,Performance Testing,Medium,2,2024-11-24,2024-12-03,9,,,In Progress - On Track,False,0,0,Johnson Controls,0.78,Full,0.85,False,False,0,0,0.003
PRJ-037-ACT-0144,PRJ-037,HVAC-Chiller-144,HVAC Chiller,Electrical,Performance Testing,Critical,4,2024-02-14,2024-02-17,3,,,In Progress - At Risk,True,13,2,Johnson Controls,0.9,Limited,0.98,False,True,7,1,-0.039
PRJ-037-ACT-0145,PRJ-037,BMS-Controller-145,BMS Controller,HVAC,Installation,Medium,2,2024-09-12,2024-09-26,14,,,In Progress - On Track,False,0,3,Johnson Controls,0.79,Partial,0.54,False,False,2,1,0.065
PRJ-037-ACT-0146,PRJ-037,Boiler-146,Boiler,Plumbing,Startup,Low,1,2024-11-14,2024-11-23,9,2024-11-14,2024-11-28,Completed - Delayed,True,5,5,Johnson Controls,0.72,Limited,0.55,False,False,2,1,-0.08
PRJ-037-ACT-0147,PRJ-037,Cooling-Tower-147,Cooling Tower,Fire Protection,Equipment Delivery,Medium,2,2024-03-13,2024-03-23,10,,,In Progress - On Track,False,0,5,Johnson Controls,0.71,Partial,0.91,False,False,0,0,0.035
PRJ-037-ACT-0148,PRJ-037,Transformer-148,Transformer,HVAC,Performance Testing,Critical,4,2024-01-24,2024-02-04,11,,,In Progress - On Track,False,0,4,Johnson Controls,0.99,Partial,0.91,False,True,1,1,0.055
PRJ-037-ACT-0149,PRJ-037,Exhaust-Fan-149,Exhaust Fan,Plumbing,Documentation Review,Critical,4,2024-07-31,2024-08-13,13,2024-07-31,2024-08-29,Completed - Delayed,True,16,4,Johnson Controls,0.73,Partial,0.48,False,False,0,0,0.109
PRJ-037-ACT-0150,PRJ-037,Electrical-Switchgear-150,Electrical Switchgear,HVAC,Functional Testing,High,3,2024-03-13,2024-03-20,7,2024-03-11,2024-04-01,Completed - Delayed,True,12,4,Johnson Controls,0.86,Partial,0.41,False,True,4,2,0.088
PRJ-037-ACT-0151,PRJ-037,BMS-Controller-151,BMS Controller,Fire Protection,Documentation Review,Critical,4,2024-12-24,2024-12-26,2,2024-12-22,2024-12-31,Completed - Delayed,True,5,3,Johnson Controls,0.96,Partial,0.58,False,True,0,0,-0.042
PRJ-037-ACT-0152,PRJ-037,Fire-Alarm-Panel-152,Fire Alarm Panel,HVAC,Equipment Delivery,Low,1,2024-01-11,2024-01-14,3,2024-01-12,2024-01-16,Completed - Delayed,True,2,5,Johnson Controls,0.66,Partial,0.88,False,False,0,0,-0.034
PRJ-037-ACT-0153,PRJ-037,Transformer-153,Transformer,Fire Protection,Performance Testing,Critical,4,2024-10-13,2024-10-24,11,2024-10-14,2024-11-06,Completed - Delayed,True,13,4,Johnson Controls,0.65,Limited,0.93,False,False,8,1,0.142
PRJ-037-ACT-0154,PRJ-037,Cooling-Tower-154,Cooling Tower,Electrical,Functional Testing,Medium,2,2024-03-19,2024-03-26,7,2024-03-23,2024-04-08,Completed - Delayed,True,13,0,Johnson Controls,0.71,Full,0.54,False,False,2,2,0.066
PRJ-037-ACT-0155,PRJ-037,Air-Handler-155,Air Handler,HVAC,Documentation Review,Medium,2,2024-10-04,2024-10-14,10,2024-10-04,2024-10-14,Completed - On Time,False,0,5,Johnson Controls,0.6,Full,0.86,False,True,2,1,0.026
PRJ-037-ACT-0156,PRJ-037,Electrical-Switchgear-156,Electrical Switchgear,Plumbing,Equipment Delivery,Medium,2,2024-04-04,2024-04-15,11,2024-04-04,2024-04-16,Completed - On Time,False,0,5,Johnson Controls,0.96,Partial,0.82,False,False,1,0,-0.042
PRJ-037-ACT-0157,PRJ-037,BMS-Controller-157,BMS Controller,Fire Protection,Functional Testing,High,3,2024-02-25,2024-03-04,8,2024-02-29,2024-03-20,Completed - Delayed,True,16,2,Johnson Controls,0.71,Limited,0.62,False,True,2,0,-0.034
PRJ-037-ACT-0158,PRJ-037,Fire-Alarm-Panel-158,Fire Alarm Panel,BMS,Performance Testing,Medium,2,2024-06-18,2024-06-26,8,2024-06-21,2024-07-16,Completed - Delayed,True,20,5,Johnson Controls,0.64,Partial,0.49,False,True,4,0,0.021
PRJ-037-ACT-0159,PRJ-037,Electrical-Switchgear-159,Electrical Switchgear,Electrical,Installation,High,3,2024-08-16,2024-08-24,8,,,In Progress - At Risk,True,1,1,Johnson Controls,0.95,Full,0.9,False,False,8,0,-0.074
PRJ-037-ACT-0160,PRJ-037,Pump-160,Pump,Electrical,Functional Testing,Medium,2,2024-10-04,2024-10-10,6,2024-10-03,2024-10-12,Completed - On Time,False,0,0,Johnson Controls,0.65,Limited,0.83,False,False,2,1,0.008
PRJ-037-ACT-0161,PRJ-037,Electrical-Switchgear-161,Electrical Switchgear,Electrical,Functional Testing,Medium,2,2024-11-23,2024-12-05,12,,,In Progress - On Track,False,0,2,Johnson Controls,0.87,Full,0.82,False,False,2,0,0.018
PRJ-037-ACT-0162,PRJ-037,Boiler-162,Boiler,Electrical,Equipment Delivery,Critical,4,2024-06-25,2024-06-28,3,2024-06-25,2024-07-10,Completed - Delayed,True,12,4,Johnson Controls,0.96,Partial,0.51,False,False,0,0,0.131
PRJ-037-ACT-0163,PRJ-037,Air-Handler-163,Air Handler,BMS,Installation,High,3,2024-05-06,2024-05-10,4,2024-05-08,2024-05-09,Completed - On Time,False,0,5,Johnson Controls,0.78,Partial,0.63,False,True,1,1,0.079
PRJ-037-ACT-0164,PRJ-037,HVAC-Chiller-164,HVAC Chiller,Plumbing,Startup,Low,1,2024-09-16,2024-09-20,4,,,In Progress - On Track,False,0,5,Johnson Controls,0.8,Partial,0.9,False,True,1,1,-0.012
PRJ-037-ACT-0165,PRJ-037,Cooling-Tower-165,Cooling Tower,Electrical,Performance Testing,Critical,4,2024-09-09,2024-09-20,11,2024-09-07,2024-10-05,Completed - Delayed,True,15,1,Johnson Controls,0.66,Full,0.71,True,True,0,2,0.059
PRJ-037-ACT-0166,PRJ-037,BMS-Controller-166,BMS Controller,Plumbing,Installation,Medium,2,2025-01-04,2025-01-08,4,2025-01-08,2025-01-11,Completed - Delayed,True,3,4,Johnson Controls,0.7,Limited,0.48,False,True,2,0,0.253
PRJ-037-ACT-0167,PRJ-037,HVAC-Chiller-167,HVAC Chiller,Plumbing,Equipment Delivery,Medium,2,2023-12-10,2023-12-24,14,2023-12-08,2024-01-11,Completed - Delayed,True,18,1,Johnson Controls,0.93,Limited,0.45,False,False,7,1,0.155
PRJ-037-ACT-0168,PRJ-037,Fire-Alarm-Panel-168,Fire Alarm Panel,HVAC,Startup,Medium,2,2024-03-25,2024-04-03,9,2024-03-27,2024-04-22,Completed - Delayed,True,19,5,Johnson Controls,0.84,Full,0.55,False,True,6,1,0.151
PRJ-037-ACT-0169,PRJ-037,VAV-Box-169,VAV Box,Fire Protection,Installation,Medium,2,2024-03-17,2024-03-29,12,2024-03-17,2024-03-27,Completed - On Time,False,0,3,Johnson Controls,0.73,Full,0.54,False,True,0,1,-0.005
PRJ-037-ACT-0170,PRJ-037,HVAC-Chiller-170,HVAC Chiller,HVAC,Documentation Review,High,3,2024-03-06,2024-03-07,1,2024-03-11,2024-03-18,Completed - Delayed,True,11,1,Johnson Controls,0.75,Limited,0.56,False,False,4,3,0.262
PRJ-037-ACT-0171,PRJ-037,UPS-171,UPS,Electrical,Functional Testing,Critical,4,2024-06-24,2024-07-06,12,2024-06-23,2024-07-07,Completed - On Time,False,0,1,Johnson Controls,0.9,Partial,0.43,False,True,2,1,0.075
PRJ-037-ACT-0172,PRJ-037,Fan-172,Fan,BMS,Performance Testing,Critical,4,2024-04-21,2024-04-29,8,,,In Progress - At Risk,True,5,3,Johnson Controls,0.71,Full,0.58,False,False,8,3,0.081
PRJ-037-ACT-0173,PRJ-037,HVAC-Chiller-173,HVAC Chiller,Electrical,Performance Testing,Low,1,2024-09-06,2024-09-19,13,,,In Progress - On Track,False,0,4,Johnson Controls,0.74,Full,0.52,False,False,1,0,0.005
PRJ-037-ACT-0174,PRJ-037,HVAC-Chiller-174,HVAC Chiller,Electrical,Performance Testing,Critical,4,2024-01-07,2024-01-13,6,2024-01-07,2024-01-16,Completed - Delayed,True,3,1,Johnson Controls,0.63,Full,0.74,False,False,7,0,0.206
PRJ-037-ACT-0175,PRJ-037,Boiler-175,Boiler,HVAC,Performance Testing,High,3,2024-08-13,2024-08-26,13,,,In Progress - At Risk,True,15,1,Johnson Controls,0.72,Limited,0.49,False,True,7,2,0.065
PRJ-037-ACT-0176,PRJ-037,HVAC-Chiller-176,HVAC Chiller,HVAC,Equipment Delivery,High,3,2024-04-15,2024-04-29,14,2024-04-17,2024-04-29,Completed - On Time,False,0,0,Johnson Controls,0.8,Partial,0.86,False,True,2,0,0.015
PRJ-037-ACT-0177,PRJ-037,VAV-Box-177,VAV Box,Plumbing,Installation,High,3,2024-12-08,2024-12-22,14,2024-12-13,2025-01-05,Completed - Delayed,True,14,5,Johnson Controls,0.78,Limited,0.55,False,True,8,2,0.017
PRJ-037-ACT-0178,PRJ-037,VAV-Box-178,VAV Box,Fire Protection,Functional Testing,Medium,2,2024-04-08,2024-04-12,4,,,In Progress - At Risk,True,9,2,Johnson Controls,0.69,Full,0.41,False,False,6,2,0.057
PRJ-037-ACT-0179,PRJ-037,Boiler-179,Boiler,Fire Protection,Documentation Review,Medium,2,2024-04-16,2024-04-28,12,2024-04-14,2024-05-03,Completed - Delayed,True,5,3,Johnson Controls,0.85,Full,0.9,False,False,2,1,0.273
PRJ-037-ACT-0180,PRJ-037,Pump-180,Pump,Electrical,Startup,Low,1,2024-04-09,2024-04-15,6,,,In Progress - On Track,False,0,3,Johnson Controls,0.73,Full,0.71,False,False,2,1,0.021
